BatchID,param,grid_value,grid_log,nll_prof,nll_min,nll_thresh_95,sse_min,n_fixed
F11,lambda,0.0005392369862797271,-7.525355405986256,4.1524748047200415,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.0007169324217497191,-7.2405289732016875,3.094185017685521,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.0009531840553112322,-6.955702540417118,1.534543920288674,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.001267287983827218,-6.670876107632548,-0.8314698671059273,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.0016848989709846319,-6.386049674847979,-4.232321702123576,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.002240125826689861,-6.101223242063409,-6.707491908269388,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.0029783172794451782,-5.8163968092788405,-8.758898277644091,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.003959765880718009,-5.531570376494271,-10.843655794371793,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.005264632461528545,-5.246743943709701,-12.959300185734984,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.006999493351347931,-4.961917510925132,-14.993636507458643,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.009306045110191645,-4.677091078140562,-16.587833674209417,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.012372677741917457,-4.3922646453559935,-17.197126722746575,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.017038758037576048,-4.072264645355993,-16.54243025679335,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.02346454676334842,-3.7522646453559934,-15.662334612966603,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.032313678825366524,-3.4322646453559935,-15.068266284162771,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.04450006427824717,-3.1122646453559932,-14.665597487378214,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.061282274032308896,-2.7922646453559934,-14.404109398807115,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.08439352103153702,-2.4722646453559936,-14.249071925418317,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.11622066094260018,-2.1522646453559933,-14.174496564272257,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.16005069897353025,-1.8322646453559934,-14.16005111908625,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.22041026125782492,-1.5122646453559936,-14.189312526982768,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.30353309032269277,-1.1922646453559933,-14.248723036228881,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.41800384607807395,-0.8722646453559935,-14.32699931624455,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.5756447020333294,-0.5522646453559936,-14.414840509019173,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,0.7927363015629972,-0.23226464535599334,-14.504810217248032,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,1.091699170679406,0.08773535464400695,-14.591285071943327,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,1.5034092382451476,0.40773535464400634,-14.670384446262377,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,2.070386603146565,0.7277353546440066,-14.739826105007694,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
