hidden_size,n_hidden_layers,activation,dropout,standardize_cont,lr,gamma,mean_rmse,std_rmse,median_best_epoch,optimizer,seed,diluent_encoding,prior_mode,tau_fixed_value,forward_method,t0_as_initial_condition,sigma_main,t0_atol,reg_csv
51,4,gelu,0.0,True,0.0028343493029648857,0.0001322992878899272,0.04648613333702088,0.017644096508428464,59,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
53,4,gelu,0.0,True,0.0034007184978388128,0.00010072394928749897,0.036488936841487886,0.003298774127600005,88,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
50,4,gelu,0.0,True,0.003015022066861849,0.00010330300476329913,0.03668532818555832,0.004966456574947914,121,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
52,4,gelu,0.0,True,0.003316383130178016,0.00010010081112488405,0.040702492743730535,0.00568098692992624,117,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
50,4,gelu,0.0,True,0.0033036418659082144,0.00010369099114812205,0.03985022455453872,0.005501330558510703,96,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
53,4,gelu,0.0,True,0.003622117903665056,0.0001236663434361252,0.042492081969976433,0.011081147118155086,57,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
51,4,gelu,0.0,True,0.002481473942263675,0.00014424763019958058,0.04699371978640556,0.018924254941690904,84,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
49,4,gelu,0.0,True,0.002623800273178909,0.00010030965370868204,0.04231275245547295,0.005764326759551484,68,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
48,4,gelu,0.0,True,0.002920891158564786,0.00012112984443976089,0.041934356465935706,0.01003180388257588,90,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
50,4,gelu,0.0,True,0.0028154284654545504,0.00016321244825635815,0.050019388645887376,0.0244964547409962,167,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
53,4,gelu,0.0,True,0.003699718357572008,0.00010060905869747536,0.04717823714017868,0.02066701827280674,43,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
52,4,mish,0.0,True,0.0029131026451095767,0.00013346533034178738,0.04093937464058399,0.010043862347053385,102,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
49,4,gelu,0.0,True,0.004127045160104843,0.00014689014645484684,0.04206433258950711,0.007768610124713462,180,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
51,4,gelu,0.1,True,0.003762373915341835,0.0001229056815883083,0.04662978127598762,0.006178187725554668,114,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
52,4,leakyrelu,0.0,True,0.003090809843953861,0.0001676539030045922,0.046325262635946274,0.00933005666440168,147,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
50,4,gelu,0.0,True,0.003393865245588222,0.00011904027658455688,0.03888029381632805,0.0021628016937512025,146,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
47,4,mish,0.0,True,0.0031519294700673144,0.000173702860618676,0.045992626994848254,0.020084367580525758,182,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
50,4,gelu,0.0,True,0.002323665506347528,0.0001428794832895054,0.04758977219462394,0.01946560660529091,118,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
54,4,gelu,0.2,True,0.00267564157570695,0.00012060047763917726,0.051017751544713975,0.0068510089408583726,153,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
51,4,gelu,0.0,True,0.003033007124397202,0.00010079253254294104,0.04088770113885402,0.00844966148267492,187,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
54,4,gelu,0.0,True,0.0034182026422114944,0.0001519828646590993,0.039073868095874785,0.004328271205413344,91,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
52,4,gelu,0.0,True,0.0030772678171219064,0.00018651139204195306,0.03882702253758906,0.0073043645879960345,87,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
53,4,mish,0.0,True,0.0028593491727026184,0.00012761628753322037,0.04380355998873711,0.012294148757138931,156,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
51,4,mish,0.0,True,0.003340416149189049,0.0001555062363713188,0.048435373976826665,0.019898182575589292,109,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
49,4,gelu,0.0,True,0.002742922865547832,0.00011918524856326352,0.046993613243103034,0.017808116774620998,176,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
48,4,gelu,0.0,True,0.002462865538167024,0.00010198559209588913,0.0423861376941204,0.009115553482307541,174,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
55,4,leakyrelu,0.0,True,0.00443199156630849,0.00013849918629125766,0.04690820723772049,0.012005098057314458,103,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
52,4,gelu,0.0,True,0.0031889105440839624,0.00018543747852399167,0.04051710814237595,0.007879064017488217,126,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
50,2,mish,0.0,True,0.009705042861683263,0.00012495992599793968,0.047294975817203516,0.0072807116577078,155,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
51,4,gelu,0.0,True,0.003874309703546892,0.00010103601265534582,0.0410124983638525,0.007971489214731297,61,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
47,4,gelu,0.0,True,0.0031879489459159163,0.00015949604453495604,0.04166144095361233,0.009194660133493168,122,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
53,4,gelu,0.0,True,0.003463902661310943,0.0005652818727643258,0.038764838129282005,0.006430244404990672,145,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
54,4,swish,0.0,True,0.0029469793490651194,0.0001410447263456485,0.04640396125614643,0.021358718771594964,147,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
50,4,mish,0.0,True,0.008780201377930768,0.0001861950852698005,0.04124766141176224,0.009283923625952987,152,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
49,2,swish,0.0,True,0.004292370588475239,0.00012437254212143879,0.05223746150732042,0.011320593771653002,143,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
52,5,gelu,0.0,True,0.003758045993150775,0.00015966862944781146,0.038842852041125295,0.006509540396843648,130,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
53,5,swish,0.1,True,0.0019141557687765765,0.00010002805544744449,0.05202634632587433,0.017284407933879455,171,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
18,4,swish,0.0,True,0.007455466343830383,0.00012271162209612658,0.04070359319448471,0.0066872703549699574,121,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
51,5,gelu,0.0,True,0.009484988488069815,0.000401346920300805,0.04209270179271698,0.00830851366712872,93,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,5,swish,0.0,True,0.030857060504348,0.0001899750446279196,0.042202578485012056,0.008603255273634237,130,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
49,5,leakyrelu,0.2,True,0.0025940555496622893,0.0001422939688392465,0.05968797281384468,0.020280267037958027,160,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
56,4,gelu,0.0,True,0.0031751080523316905,0.00012177075603496705,0.041969023272395135,0.00671385136481521,72,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
48,5,swish,0.0,True,0.002781179208776113,0.03994828623273114,0.046306048333644864,0.017326640402786156,166,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
55,5,mish,0.0,True,0.008204323940570031,0.02897479733391308,0.04750232920050621,0.01786841687346872,98,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,5,swish,0.0,True,0.00724699413427767,0.00010066053551839652,0.04314250759780407,0.015101201972367985,114,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,4,gelu,0.0,True,0.008977153231614217,0.0001678282270041219,0.03702694699168205,0.005723839319259669,87,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,4,gelu,0.0,True,0.009724176375266557,0.00021564022933926385,0.04137467667460441,0.006642667344588814,106,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,4,gelu,0.0,True,0.008920220852004073,0.00016616205924597613,0.03896305896341802,0.007303477773289972,74,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
52,4,gelu,0.0,True,0.009212427596208569,0.00016959326426463684,0.04013549983501434,0.00767088371976671,50,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
50,4,gelu,0.0,True,0.008333502953044369,0.0002055713643316336,0.040622437745332717,0.006114970618546267,65,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,4,gelu,0.0,True,0.008799970874439277,0.00014941192388761809,0.04053284302353859,0.0070621391651431815,102,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
47,4,gelu,0.0,True,0.007895707254090698,0.00012063568451809761,0.0437359906733036,0.008854598431940686,81,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
53,4,gelu,0.0,True,0.009944273243606704,0.0001397857356166368,0.04444030970335007,0.010827505450440174,71,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
60,4,gelu,0.0,True,0.008382185865768034,0.022993123332113664,0.041102039813995364,0.00306751074582579,61,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
51,4,gelu,0.0,True,0.003645567793384559,0.00017957885695603918,0.050608274340629575,0.02899278217813484,78,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
54,4,swish,0.0,True,0.009362425544355443,0.00012119744883151556,0.04509642980992794,0.02564843945416233,66,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
16,4,swish,0.0,True,0.007520262446648255,0.018647473095067976,0.04245727583765983,0.014384322307818284,165,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,2,gelu,0.1,True,0.00329674584464077,0.0002138459995518609,0.058837960660457614,0.017227114909808938,177,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
46,4,swish,0.0,True,0.025858148984506862,0.00014554017860361618,0.03758170045912266,0.005080554512588083,131,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
46,4,swish,0.0,True,0.02477529927813793,0.00015721332627423966,0.041752862930297854,0.006723107975116101,137,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
49,4,swish,0.0,True,0.0030211459041705442,0.0001449465774456326,0.04702597782015802,0.023388494990642075,113,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
47,4,swish,0.0,True,0.044659009934852514,0.00011863794253867388,0.06942808404564857,0.023057836437235472,57,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
48,4,swish,0.0,True,0.009899124569414629,0.00018333999651149341,0.04556216858327389,0.022621039515339458,71,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
48,4,swish,0.2,True,0.023319288554214872,0.00011672372796632527,0.051671411097049716,0.0183033785618388,92,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
41,4,swish,0.0,True,0.03042635610913207,0.00015032565358869131,0.04454166740179062,0.005816519665649617,128,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
46,4,swish,0.0,True,0.002136072011077213,0.00013866025002696585,0.047745807468891135,0.01813885647317545,110,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
44,4,swish,0.0,True,0.008862085125218952,0.00020279371766954109,0.03838902749121189,0.005393696949372452,129,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
50,4,swish,0.0,True,0.008057871156268916,0.00010060012081243408,0.04515035822987557,0.017824245399315153,179,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
51,4,swish,0.0,True,0.03746307107722359,0.00016194872839612426,0.06019550040364265,0.017875350476495345,47,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
45,4,swish,0.0,True,0.0183559620887548,0.00013215329650645552,0.04091667085886001,0.009001462280814453,119,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,4,swish,0.0,True,0.02556021634038682,0.00011465045187205572,0.04039426073431969,0.005957712981717224,94,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
26,4,swish,0.0,True,0.0024772093192070173,0.00018051153862938427,0.048495107889175416,0.017098544972631212,199,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
49,4,swish,0.0,True,0.0028078517296703962,0.00013540296701412398,0.039723682776093484,0.008095204562721931,127,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
52,3,swish,0.0,True,0.01950322721536255,0.00024290904293432577,0.043139664083719255,0.00947401853935991,51,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
19,5,swish,0.0,True,0.03324585176945104,0.0001013330618411686,0.04296708256006241,0.007000408028176246,140,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
50,5,swish,0.0,True,0.01005328222155761,0.00016855997852345607,0.04591179266571999,0.01790251331871787,71,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
52,4,leakyrelu,0.0,True,0.021439796424001668,0.00021681942667981955,0.05044916570186615,0.012616106168446922,48,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
54,5,swish,0.0,True,0.008456668252769334,0.00028858943296441395,0.03852461352944374,0.007762138917628619,136,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,2,swish,0.0,True,0.039622236856287504,0.00011665513516843203,0.05055002570152282,0.01333439435407406,64,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
26,5,swish,0.0,True,0.02857366317636113,0.24249386820895186,0.04272460602223873,0.006720518350413772,107,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
51,5,swish,0.0,True,0.009180772564532605,0.00046550889509485495,0.03839667737483978,0.006648113603005964,71,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
55,4,swish,0.0,True,0.0035158448857847964,0.00014495627001491514,0.04064405672252178,0.009450618752252416,129,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,5,swish,0.0,True,0.007434314109081189,0.0001881114546363493,0.03764066025614739,0.007366692046468008,103,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,5,swish,0.1,True,0.004556076091842753,0.00021812803200554274,0.04610310941934585,0.015240188716434603,287,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
25,4,swish,0.0,True,0.007395381037341373,0.00019752158184582842,0.03889065459370613,0.005563870749837418,163,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
64,5,swish,0.2,True,0.003920600969905786,0.0003205990213660324,0.0415102556347847,0.0052786361902285965,152,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
45,5,swish,0.0,True,0.045586932189825485,0.08630209581846812,0.05454747900366783,0.003853896268824801,144,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
49,4,gelu,0.0,True,0.008097175787336687,0.00017781037748287195,0.04104747101664543,0.007310331051135145,99,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
26,5,swish,0.0,True,0.0030835618335616393,0.0002510345363206527,0.038282735273242,0.008713613688951724,145,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,5,swish,0.0,True,0.010344729085851635,0.0001687006109195751,0.045658772438764574,0.018190669741936474,44,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
52,5,gelu,0.0,True,0.00740635307282976,0.00021422688634388368,0.03554796725511551,0.00374077138161062,95,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
