loss_mode,diluent_encoding,hidden_size,n_hidden_layers,activation,dropout,standardize_cont,lr,mean_rmse,std_rmse,optimizer,use_scheduler,rel_eps
absolute,onehot,34,4,leakyrelu,0.1,True,0.0469218262780815,0.0538699544302454,0.0111314078073787,adam,True,
absolute,onehot,35,4,relu,0.1,True,0.0495884413623896,0.0563019263545564,0.0086805235175218,adam,True,
absolute,onehot,35,4,gelu,0.1,True,0.0421107649101649,0.0547775069564258,0.012128571921505,adam,True,
absolute,onehot,34,4,gelu,0.1,True,0.0462030699257682,0.0557914958189121,0.0132677344982374,adam,True,
absolute,onehot,35,4,gelu,0.1,True,0.0435653630553765,0.0566192923762013,0.0189227638060984,adam,True,
absolute,onehot,35,4,gelu,0.1,True,0.0466999928065829,0.0543384276399101,0.0100471817867902,adam,True,
absolute,onehot,34,4,swish,0.1,True,0.0405180500117931,0.0523818920451426,0.0116167965896836,adam,True,
absolute,onehot,17,4,gelu,0.1,True,0.0094572991032004,0.0609986429055112,0.0228631267760528,adam,True,
absolute,onehot,35,4,gelu,0.1,True,0.0499445406442955,0.0536575335062087,0.011715105789174,adam,True,
absolute,onehot,35,4,tanh,0.1,True,0.0429436401851791,0.0822826504706331,0.030160427151934,adam,True,
absolute,onehot,20,4,gelu,0.1,True,0.0387638299279449,0.06507470683713,0.0250942265133505,adam,True,
absolute,onehot,36,4,gelu,0.1,True,0.0459399125231317,0.052033707872175,0.0148871345532384,adam,True,
absolute,onehot,35,3,gelu,0.1,True,0.0415974345739475,0.0529204149728275,0.015197659561882,adam,True,
absolute,onehot,36,4,swish,0.1,True,0.0446410845797099,0.0535279866032485,0.0093855102019014,adam,True,
absolute,onehot,35,4,gelu,0.1,True,0.0350846766856158,0.05223985120788,0.0171267338965203,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.049818603129854,0.0491004666980527,0.009108121564143,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0495760887126775,0.0544932083343529,0.0191282625868797,adam,True,
absolute,onehot,35,5,mish,0.1,True,0.0454812882599009,0.056279579523778,0.0062890671146464,adam,True,
absolute,onehot,34,4,mish,0.0,True,0.047127599291303,0.0576301695064288,0.0217521376075193,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0419004904898928,0.059246247028418,0.0297828584501142,adam,True,
absolute,onehot,35,4,mish,0.1,True,0.0466348787222327,0.0521014807368332,0.0112299360756633,adam,True,
absolute,onehot,34,4,mish,0.1,True,0.0494916277401241,0.0514536471606037,0.01089302442751,adam,True,
absolute,onehot,35,4,mish,0.1,True,0.042729113582705,0.0528038764952589,0.0088815089054421,adam,True,
absolute,onehot,36,4,leakyrelu,0.1,True,0.0394050415094343,0.0561162109396326,0.0098296459137411,adam,True,
absolute,onehot,36,4,relu,0.1,True,0.0445234573797962,0.0633514922992984,0.0163164315460358,adam,True,
absolute,onehot,35,4,swish,0.1,True,0.0498807997274186,0.0544250541936789,0.0164006358049546,adam,True,
absolute,onehot,35,4,mish,0.1,True,0.0403546058791838,0.0542556755030655,0.0108765402209462,adam,True,
absolute,onehot,34,4,mish,0.1,True,0.0440825445989051,0.0573561376093534,0.0129002696730983,adam,True,
absolute,onehot,26,4,gelu,0.1,True,0.0380186401514122,0.0528168399132716,0.0087201878537417,adam,True,
absolute,onehot,36,4,gelu,0.1,True,0.0466996164425807,0.0539542388243075,0.0157732640540679,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.001646988929855,0.0680529919928262,0.0196195079228818,adam,True,
absolute,onehot,35,4,gelu,0.1,True,0.0418497865715739,0.0519738065074657,0.0125563238701249,adam,True,
absolute,onehot,36,4,swish,0.1,True,0.0342474169134116,0.0481573244904458,0.0042798352332244,adam,True,
absolute,onehot,36,3,swish,0.1,True,0.0331094226813993,0.0597210922004666,0.0216267082168137,adam,True,
absolute,onehot,36,4,swish,0.1,True,0.030382667726197,0.0581226928039366,0.0279198339412636,adam,True,
absolute,onehot,36,4,swish,0.1,True,0.03573971461554,0.0546895943438794,0.0159340413080177,adam,True,
absolute,onehot,36,4,swish,0.1,True,0.0036750455435972,0.0675162384605735,0.0266155578739414,adam,True,
absolute,onehot,35,4,swish,0.1,True,0.0462699165783287,0.056203191357689,0.0144259550046768,adam,True,
absolute,onehot,36,4,gelu,0.1,True,0.0427987663661933,0.0544409969873226,0.0157220797240194,adam,True,
absolute,onehot,36,5,gelu,0.1,True,0.0498086971844516,0.0546130485251393,0.0094104107359994,adam,True,
absolute,onehot,35,4,tanh,0.1,True,0.041230793029082,0.0711409013316966,0.0297083276726681,adam,True,
absolute,onehot,34,4,gelu,0.0,True,0.0377458850015956,0.0629233862125642,0.021677499544371,adam,True,
absolute,onehot,35,4,swish,0.1,True,0.001273537914787,0.0692503877779565,0.0203518310295413,adam,True,
absolute,onehot,36,4,gelu,0.1,True,0.0461392521546089,0.0531595624450505,0.0113280740047678,adam,True,
absolute,onehot,35,4,gelu,0.1,True,0.0432292034665208,0.050570283964045,0.0077138792418762,adam,True,
absolute,onehot,36,4,gelu,0.1,True,0.0333795743680094,0.056080274732179,0.0150054036238116,adam,True,
absolute,onehot,36,4,gelu,0.1,True,0.0498735897311874,0.0558239859952397,0.014483031100987,adam,True,
absolute,onehot,34,4,swish,0.1,True,0.0398121845978088,0.0612231226959184,0.0217615107982679,adam,True,
absolute,onehot,35,4,gelu,0.1,True,0.0441210357887088,0.0507957764301814,0.0081537858053684,adam,True,
absolute,onehot,36,4,gelu,0.1,True,0.0351778833404872,0.061058626168673,0.0194708320504273,adam,True,
absolute,onehot,35,4,mish,0.1,True,0.0456263205450619,0.0529639493811736,0.018208486382288,adam,True,
absolute,onehot,36,4,relu,0.1,True,0.0402069286047271,0.0482261918807893,0.0100581844724031,adam,True,
absolute,onehot,36,4,gelu,0.1,True,0.0106830435541512,0.0637363688481941,0.0218505385934144,adam,True,
absolute,onehot,36,4,relu,0.1,True,0.0371650210604424,0.0585126669421529,0.0172782523894312,adam,True,
absolute,onehot,36,4,relu,0.1,True,0.0398982726592077,0.0682338674933941,0.0181393236364681,adam,True,
absolute,onehot,25,4,relu,0.1,True,0.0464928750151751,0.0543356784833202,0.0067644622799317,adam,True,
absolute,onehot,36,4,relu,0.1,True,0.0404122665982993,0.0574095408972964,0.0117193579208474,adam,True,
absolute,onehot,35,4,relu,0.1,True,0.0337765732412464,0.0656248931911096,0.016209138522365,adam,True,
absolute,onehot,36,3,gelu,0.1,True,0.0499840634770844,0.0577771210631612,0.0159581693110771,adam,True,
absolute,onehot,35,4,swish,0.1,True,0.0374338344838806,0.0491003532729226,0.0128931886302164,adam,True,
absolute,onehot,36,4,swish,0.1,True,0.0306793542244329,0.0526169149177578,0.0114200620717714,adam,True,
absolute,onehot,35,4,swish,0.0,True,0.0359964865110892,0.0497702717700457,0.0164605400192719,adam,True,
absolute,onehot,34,5,swish,0.0,True,0.034205592868364,0.0558640005693108,0.0196775350404442,adam,True,
absolute,onehot,35,4,swish,0.0,True,0.0318492122806802,0.0573506700933498,0.0183373897807799,adam,True,
absolute,onehot,35,4,swish,0.0,True,0.0368866396111139,0.0619433250939539,0.0151327746190049,adam,True,
absolute,onehot,35,4,swish,0.0,True,0.0294902573393026,0.0571446976626516,0.0183059815689285,adam,True,
absolute,onehot,34,4,swish,0.1,True,0.0360641686813053,0.0532524280630474,0.0127503447125771,adam,True,
absolute,onehot,35,4,swish,0.0,True,0.0373576604243904,0.0589562308020291,0.0217637167598903,adam,True,
absolute,onehot,35,4,swish,0.0,True,0.0389986009991468,0.0500730157412078,0.0184927468743885,adam,True,
absolute,onehot,36,4,swish,0.1,True,0.0023747975076328,0.067170321604746,0.0242305004966812,adam,True,
absolute,onehot,34,4,swish,0.1,True,0.0430355230103764,0.0498181303275922,0.009512613810706,adam,True,
absolute,onehot,34,4,swish,0.1,True,0.0437381713231174,0.0609889555809495,0.0203836995236348,adam,True,
absolute,onehot,27,4,swish,0.1,True,0.0429032322050214,0.0577481593698622,0.0180196889958038,adam,True,
absolute,onehot,35,4,swish,0.1,True,0.0413503790552812,0.0549859257578007,0.0148709945942998,adam,True,
absolute,onehot,36,4,swish,0.0,True,0.0465139705985988,0.0581000264423512,0.0160827810186012,adam,True,
absolute,onehot,35,4,leakyrelu,0.1,True,0.0391450273659396,0.0614888585253371,0.0229825484007243,adam,True,
absolute,onehot,35,4,swish,0.1,True,0.0440360072778659,0.0503467012529496,0.0125946863595306,adam,True,
absolute,onehot,36,4,swish,0.1,True,0.047015906991312,0.0560695463108414,0.0161796698938294,adam,True,
absolute,onehot,35,3,relu,0.1,True,0.04179436279014,0.0611236342065685,0.0144411965861226,adam,True,
absolute,onehot,36,4,swish,0.1,True,0.0378636162673432,0.0556571257247083,0.0151461495738999,adam,True,
absolute,onehot,22,4,tanh,0.1,True,0.0470745135163351,0.0628832319404759,0.0097542052283241,adam,True,
absolute,onehot,36,4,swish,0.1,True,0.0437955456128634,0.0572809241071583,0.0168125227970509,adam,True,
absolute,onehot,34,4,swish,0.1,True,0.0498682059428111,0.0495704436885181,0.0075105590248368,adam,True,
absolute,onehot,34,4,swish,0.1,True,0.0490593434103761,0.0586850066840264,0.0126739018607803,adam,True,
absolute,onehot,33,4,swish,0.1,True,0.0404532721736322,0.0557993257613655,0.0226503412975106,adam,True,
absolute,onehot,34,5,swish,0.1,True,0.0498203612458709,0.0618600081560175,0.01242017858018,adam,True,
absolute,onehot,34,4,swish,0.1,True,0.0436943698418971,0.0557818014171378,0.0131139649032428,adam,True,
absolute,onehot,35,4,swish,0.1,True,0.0340701874080934,0.055077557060039,0.0174865248503321,adam,True,
absolute,onehot,34,4,swish,0.1,True,0.0030207949938389,0.0662177979520848,0.0265539127801089,adam,True,
absolute,onehot,35,4,relu,0.0,True,0.0382859184841853,0.0628845039139607,0.0197175341466498,adam,True,
absolute,onehot,35,4,swish,0.1,True,0.0455761104660377,0.0538320383690905,0.0120191721339397,adam,True,
absolute,onehot,34,4,leakyrelu,0.1,True,0.0499151767203648,0.0539527143744588,0.0074340924620392,adam,True,
absolute,onehot,35,4,gelu,0.1,True,0.0413141706329113,0.0536189931667473,0.0088310410055138,adam,True,
absolute,onehot,36,4,swish,0.1,True,0.0448867356592199,0.0580965836701488,0.0106820298339158,adam,True,
absolute,onehot,35,4,gelu,0.1,True,0.0371056971627141,0.056945073779132,0.0227714058769154,adam,True,
absolute,onehot,34,4,gelu,0.1,True,0.0409314581387708,0.0546703811439874,0.0112818121559698,adam,True,
absolute,onehot,36,4,swish,0.1,True,0.0461837679647042,0.0552890689496743,0.0168269161786671,adam,True,
absolute,onehot,35,4,gelu,0.1,True,0.0422694710541207,0.0540759804117029,0.0127452719426074,adam,True,
absolute,onehot,35,4,swish,0.1,True,0.0061941986489229,0.0622869356037798,0.0211427171547067,adam,True,
absolute,onehot,36,4,gelu,0.1,True,0.0352109620642853,0.0501836041756651,0.0145306183641236,adam,True,
absolute,onehot,36,4,relu,0.1,True,0.049884405167824,0.0578681893013616,0.0085856801220561,adam,True,
absolute,onehot,34,4,gelu,0.0,True,0.0394694006222073,0.0496802174162582,0.014551842811209,adam,True,
absolute,onehot,33,3,tanh,0.0,True,0.0328147870385494,0.0750704768882792,0.0350698562252139,adam,True,
absolute,onehot,34,4,gelu,0.0,True,0.0389970406595813,0.0626276250607588,0.0239413641015281,adam,True,
absolute,onehot,33,4,swish,0.0,True,0.0365510328062164,0.0620137894787518,0.0231780681521594,adam,True,
absolute,onehot,34,4,gelu,0.1,True,0.0397920304726554,0.0529696724930322,0.0100449475145484,adam,True,
absolute,onehot,36,4,swish,0.0,True,0.0328741274960414,0.0552602312531865,0.0187693755402782,adam,True,
absolute,onehot,33,5,gelu,0.0,True,0.0364972885153544,0.0655659511039791,0.0204668529212999,adam,True,
absolute,onehot,35,4,gelu,0.0,True,0.0429171662852499,0.0635492129872765,0.0218262828126932,adam,True,
absolute,onehot,36,4,swish,0.0,True,0.0394894309123417,0.0536931601283787,0.0244835084498132,adam,True,
absolute,onehot,34,4,gelu,0.1,True,0.0136776182819448,0.0562128628268696,0.0218142528699504,adam,True,
absolute,onehot,28,4,relu,0.0,True,0.0164887044141327,0.0678135870237169,0.0294907794584935,adam,True,
absolute,onehot,35,4,gelu,0.1,True,0.0278136948241071,0.0574676068097023,0.0245709434854339,adam,True,
absolute,onehot,36,4,leakyrelu,0.1,True,0.0189889063188787,0.0535766709494925,0.0217648816230179,adam,True,
absolute,onehot,35,4,swish,0.1,True,0.0444628172366714,0.0559487284458823,0.0093139791695708,adam,True,
absolute,onehot,36,4,gelu,0.1,True,0.041471755461209,0.05089743623616,0.0148974053382899,adam,True,
absolute,onehot,35,4,gelu,0.1,True,0.0349620585879205,0.056960665250675,0.0167807398493921,adam,True,
absolute,onehot,34,4,swish,0.1,True,0.0382602379217287,0.0514870008060512,0.0122124843663409,adam,True,
absolute,onehot,36,4,gelu,0.1,True,0.0303383039673872,0.0535799979035323,0.0160810039105486,adam,True,
absolute,onehot,34,4,swish,0.1,True,0.0456944707539385,0.0601861144019706,0.0182838985810646,adam,True,
absolute,onehot,35,4,gelu,0.1,True,0.0417918572450449,0.0513874772138463,0.0130673257477339,adam,True,
absolute,onehot,36,4,gelu,0.0,True,0.0499322665741504,0.0628900407957537,0.0160328364765702,adam,True,
absolute,onehot,35,4,swish,0.1,True,0.0443013215141204,0.0538367768393501,0.0159790055370121,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0382828919828537,0.0542636136467289,0.0058742023851501,adam,True,
absolute,onehot,35,4,tanh,0.1,True,0.0461766254652069,0.0789628036745852,0.0228516692604134,adam,True,
absolute,onehot,36,3,gelu,0.1,True,0.0421343255738726,0.0540174289870051,0.0160136895210034,adam,True,
absolute,onehot,35,4,relu,0.1,True,0.0350617802997393,0.0637499792022891,0.0117693224313936,adam,True,
absolute,onehot,34,4,swish,0.1,True,0.0043791059910495,0.0664123173093819,0.0224393350517704,adam,True,
absolute,onehot,36,4,gelu,0.1,True,0.0396316696326304,0.0536281676251273,0.0120026704891792,adam,True,
absolute,onehot,35,4,mish,0.1,True,0.031307523831665,0.0576268526057194,0.0113715712910769,adam,True,
absolute,onehot,36,5,gelu,0.0,True,0.0466464574804635,0.0534297043820098,0.0172401162931935,adam,True,
absolute,onehot,34,4,swish,0.1,True,0.0499853053496869,0.0496783741638467,0.0109951821915054,adam,True,
absolute,onehot,18,4,gelu,0.1,True,0.0464148496174577,0.0651056335748135,0.025499659743984,adam,True,
absolute,onehot,35,4,mish,0.1,True,0.0497815230408522,0.0600357933911343,0.0219878720760354,adam,True,
absolute,onehot,36,4,swish,0.1,True,0.0497699206510097,0.0568232124301971,0.0131676813062939,adam,True,
absolute,onehot,35,4,gelu,0.1,True,0.043956844238717,0.0553634209345503,0.0116606426360569,adam,True,
absolute,onehot,36,4,gelu,0.1,True,0.0375466858008158,0.0575750263253574,0.0193543637357983,adam,True,
absolute,onehot,35,4,swish,0.1,True,0.0454480327292829,0.054244668288729,0.0137712165183985,adam,True,
absolute,onehot,34,4,mish,0.1,True,0.040907935247082,0.0504887034404633,0.0110305927350791,adam,True,
absolute,onehot,23,4,leakyrelu,0.0,True,0.0336869427478899,0.0661535951035544,0.0186875350158588,adam,True,
absolute,onehot,32,4,gelu,0.1,True,0.0019062728892544,0.075134753083236,0.0304924445711174,adam,True,
absolute,onehot,36,4,relu,0.1,True,0.0467039364182504,0.056899537058268,0.0067610686634801,adam,True,
absolute,onehot,35,4,gelu,0.1,True,0.0412807949389049,0.0475020627039369,0.0065221069199677,adam,True,
absolute,onehot,36,4,gelu,0.1,True,0.0418676595139795,0.0583701384611084,0.0165698717746111,adam,True,
absolute,onehot,34,4,gelu,0.1,True,0.0498087015948258,0.0541923199855537,0.0137841488466778,adam,True,
absolute,onehot,35,4,gelu,0.1,True,0.0432170697527187,0.0499435491996239,0.0099023240728844,adam,True,
absolute,onehot,35,3,gelu,0.1,True,0.0467574341028022,0.0512747943561352,0.0142062772218883,adam,True,
absolute,onehot,21,4,gelu,0.1,True,0.0403200288974502,0.0550289915921783,0.0147516173053425,adam,True,
absolute,onehot,36,4,gelu,0.1,True,0.0447316401133676,0.0610881631003846,0.0149408111076754,adam,True,
absolute,onehot,36,4,gelu,0.1,True,0.038883904730432,0.0513414394356079,0.0070319892343939,adam,True,
absolute,onehot,35,4,mish,0.1,True,0.0498180372790264,0.046982405572323,0.0075944136693061,adam,True,
absolute,onehot,34,4,mish,0.1,True,0.0498539005269247,0.0555713818107249,0.0117734566123288,adam,True,
absolute,onehot,35,4,mish,0.1,True,0.0436835199089676,0.0501409787763589,0.010183221247689,adam,True,
absolute,onehot,33,5,mish,0.1,True,0.0458965707077083,0.058481956251712,0.0072209844473623,adam,True,
absolute,onehot,24,4,mish,0.1,True,0.040412531896451,0.0558326956207021,0.0226247453679228,adam,True,
absolute,onehot,29,4,mish,0.1,True,0.0429777675344704,0.0564944550603437,0.0201336133563121,adam,True,
absolute,onehot,35,4,mish,0.1,True,0.0499068430908695,0.0577914123828451,0.0166730947582301,adam,True,
absolute,onehot,34,4,mish,0.1,True,0.0377647924074851,0.0565642197800047,0.0151228642096229,adam,True,
absolute,onehot,35,4,mish,0.1,True,0.046743007942751,0.0534467939880103,0.0125510120503724,adam,True,
absolute,onehot,34,4,tanh,0.1,True,0.042415230889645,0.0710793603614779,0.0148242167319241,adam,True,
absolute,onehot,35,4,mish,0.1,True,0.0358866523835725,0.055008900153411,0.0218141689099364,adam,True,
absolute,onehot,35,4,mish,0.1,True,0.0499128998004423,0.0582341904919502,0.0155972587971324,adam,True,
absolute,onehot,34,4,relu,0.1,True,0.0397479997139793,0.0594461773530981,0.0106592034621093,adam,True,
absolute,onehot,35,4,gelu,0.1,True,0.0461003495501704,0.0501232278090353,0.0078653253080887,adam,True,
absolute,onehot,35,4,mish,0.1,True,0.0432846877263181,0.0531334351457095,0.0213474556313274,adam,True,
absolute,onehot,36,4,gelu,0.1,True,0.0408140347917879,0.0507389489360174,0.0102297625907093,adam,True,
absolute,onehot,35,4,gelu,0.1,True,0.0372719184539359,0.0568006807016615,0.0074146907768123,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0471584376562073,0.0488046638328934,0.0138614930072725,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0473325238761908,0.0582108803963744,0.0139849376752336,adam,True,
absolute,onehot,36,3,mish,0.1,True,0.0074852602531338,0.0632075000667993,0.0221277239139187,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0499354942985902,0.0521449308348118,0.0141642544607517,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0460762526282963,0.0464836150197568,0.007660713303177,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0441259698645521,0.0517986771554235,0.0097525230203985,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0010188810848835,0.0785859873471366,0.0271922057038522,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0441736511013736,0.0516592126434479,0.0111061502808703,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0459880877457339,0.0526330162867673,0.0099291434702693,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0422443644787048,0.0587434160090466,0.019793216851954,adam,True,
absolute,onehot,36,5,mish,0.1,True,0.0464582466592583,0.0603384698003002,0.012744268320316,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0415991578096706,0.0485963488862657,0.01225873948234,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0343642560938009,0.0533769078043959,0.0148134304296123,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0373164269258306,0.0562513914048925,0.0162341097324002,adam,True,
absolute,onehot,36,4,mish,0.2,True,0.031914174377137,0.0546829122312954,0.0140472940464674,adam,True,
absolute,onehot,26,4,mish,0.1,True,0.0401504139866141,0.0538819956664763,0.0123257792782665,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0412331505217746,0.0552100443593736,0.0107860975647701,adam,True,
absolute,onehot,35,4,mish,0.1,True,0.037789392431297,0.0494609106284385,0.0120823864027542,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0422923116608855,0.0496102677418318,0.0110715220539014,adam,True,
absolute,onehot,36,4,mish,0.1,True,0.0355534278345499,0.0554687139861055,0.015795176297605,adam,True,
