Scenario,BatchID,n_points,t_min,t_max,accept_frac,rmse_med_curve,success,tau_prior_mode,t_peak,t_peak_repr,mu_tau_prior,sig_tau_prior,flat_ratio,tau_fixed,lambda_med,lambda_q025,lambda_q975,lambda_q16,lambda_q84,tau_med,tau_q025,tau_q975,tau_q16,tau_q84,beta_med,beta_q025,beta_q975,beta_q16,beta_q84
S1_uniform_all,F64,10,0.0,420.0,0.4339583333333333,0.030512259155463354,True,,,,,,,,0.2443452467100225,0.002529571096802477,0.44610071610161034,0.007664380640584917,0.35893757603435933,6245.183240450023,5.453064216233452,9840.181086948514,138.1470661963584,8963.94834428834,1.9285595629147767,0.32720753906796274,2.5313967925851815,1.2515572875785392,2.2310189716753315
S1_uniform_all,F65,10,0.0,420.0,0.4738611111111111,0.028871011673118504,True,,,,,,,,0.266451038902189,0.003288555471870383,0.46473975467324474,0.07874448082572981,0.37941827831908276,6493.249992172114,17.109492517002586,9834.245559616673,1912.1775289039992,9021.884967586297,1.8070831796459825,0.49298605228534514,2.324597779667999,1.4743034298393265,2.0655588735973143
S1_uniform_all,F66,10,0.0,420.0,0.4648611111111111,0.03128613434210885,True,,,,,,,,0.2505493252812358,0.002327108007189733,0.4482854717304212,0.07117243102117328,0.3618217769773368,6351.686198434377,1.041600351602107,9862.04900856155,1752.9326316532097,8981.617054901064,1.8180380613486065,0.19314295800090708,2.3615648913980314,1.473138171198582,2.084966840059994
S1_uniform_all,F67,10,0.0,420.0,0.5052916666666667,0.027577900019452345,True,,,,,,,,0.2379739172952548,0.002535359635524932,0.4067296702053008,0.09645753280101442,0.3306484619791073,6666.763974215744,8.328232477764288,9852.93856617478,2666.1269278923132,9049.93350757874,1.7560308380285496,0.20249751751465006,2.282193723402163,1.470384230138075,2.016578228917483
S1_uniform_all,F68,10,0.0,420.0,0.5165625,0.024217133004781025,True,,,,,,,,0.1644808775232685,0.0021423268827157195,0.28699548346876463,0.07348303741335178,0.2300291940634526,6800.9040619284315,22.976922868838308,9863.788528331139,2991.3323634123303,9100.80644916703,2.0152459783926195,0.14300455543187784,2.8161065298354853,1.6083668057033842,2.4054438691766062
S1_uniform_all,F69,10,0.0,420.0,0.5148125,0.028107944321965596,True,,,,,,,,0.207968651504584,0.003151725505086587,0.3517539813562823,0.08852068165631184,0.2868762318218987,6681.088974972377,29.71834010591695,9865.067781926995,2800.6999973056495,9060.184137668539,1.6621198010725071,0.4219816641955017,2.19913360278407,1.3758655448087649,1.9310062167104518
S1_uniform_all,F7,10,0.0,420.0,0.5240208333333333,0.03131847197796807,True,,,,,,,,0.3264215123433611,0.0025259717150099203,0.7093964128051667,0.15105055016062666,0.49736072930863295,6882.373219307591,11.414377857878714,9862.813036160373,3232.340482968737,9108.38212086347,4.446790786311124,1.232804658949868,6.154279549742405,3.6312350671596736,5.276100823392256
S1_uniform_all,F70,10,0.0,420.0,0.5005972222222222,0.024520520972244695,True,,,,,,,,0.20923428942735353,0.0021413621615791307,0.35737229850552876,0.08675971050055868,0.2905103942920449,6723.29887803743,5.346802161235576,9850.797650744236,2704.9142996401074,9053.910578440073,1.833152549378351,0.15737170521022817,2.429987709306082,1.5014984745951832,2.1289624175924837
S1_uniform_all,F71,10,0.0,420.0,0.5092222222222222,0.027004985832452193,True,,,,,,,,0.2506090550291729,0.003254371551423182,0.4261633240021389,0.10276687370289148,0.35036763012721983,6564.144388034294,21.529567728582006,9848.575810198157,2652.9634358044523,8998.868895934562,1.5784856229903848,0.3287143689851106,2.0241120326255246,1.3327961663008736,1.7987575388470873
S1_uniform_all,F72,10,0.0,420.0,0.4648402777777778,0.03142054852182559,True,,,,,,,,0.18529446702013763,0.0019740697858824856,0.3529966639820449,0.05063614733616268,0.2714708987135965,6497.075297837933,7.90136774821696,9867.79507691487,1741.7700639301477,9034.891872217984,2.535373143210297,0.2533568868097136,3.6021258372248046,1.8785584719866977,3.061485722090311
