BatchID,param,grid_value,grid_log,sse_prof,delta_sse,sse_min,delta_star_95
F11,beta,0.5071599573935133,-0.6789288273323444,0.11982112197650578,0.1010366380895056,0.018784483887000186,0.01202206968768012
F11,beta,0.7159812918059824,-0.33410124112544803,0.10115416242598191,0.08236967853898172,0.018784483887000186,0.01202206968768012
F11,beta,1.0107840785592745,0.010726345081448319,0.07967349764911251,0.06088901376211232,0.018784483887000186,0.01202206968768012
F11,beta,1.4269708792136704,0.3555539312883451,0.056835354313413196,0.03805087042641301,0.018784483887000186,0.01202206968768012
F11,beta,2.014521135934598,0.7003815174952419,0.035529440526701594,0.016744956639701408,0.018784483887000186,0.01202206968768012
F11,beta,2.8439931509769387,1.0452091037021378,0.021020639605926095,0.0022361557189259085,0.018784483887000186,0.01202206968768012
F11,beta,4.014997360179761,1.3900366899090346,0.02054791352795802,0.0017634296409578323,0.018784483887000186,0.01202206968768012
F11,beta,5.668158447116163,1.7348642761159314,0.025056438430527444,0.006271954543527258,0.018784483887000186,0.01202206968768012
F11,beta,8.00200281580655,2.079691862322828,0.02884047339000264,0.010055989503002453,0.018784483887000186,0.01202206968768012
F11,beta,11.296799421116058,2.424519448529725,0.03137471101134591,0.012590227124345724,0.018784483887000186,0.01202206968768012
F11,beta,15.948216977484897,2.769347034736621,0.0333234790286112,0.014538995141611014,0.018784483887000186,0.01202206968768012
F11,beta,22.514839405355207,3.1141746209435177,0.060509047919758835,0.04172456403275865,0.018784483887000186,0.01202206968768012
F11,beta,31.785245596080347,3.4590022071504145,0.18101848882177002,0.16223400493476983,0.018784483887000186,0.01202206968768012
F11,beta,44.872709034861764,3.8038297933573104,0.40303018063994783,0.3842456967529476,0.018784483887000186,0.01202206968768012
F11,beta,63.348889661424316,4.148657379564208,0.6867229699383035,0.6679384860513033,0.018784483887000186,0.01202206968768012
F11,beta,89.43257288561593,4.4934849657711045,0.9890007580348736,0.9702162741478735,0.018784483887000186,0.01202206968768012
F11,beta,126.25612123098381,4.838312551978001,1.2718530548100417,1.2530685709230416,0.018784483887000186,0.01202206968768012
F11,beta,178.241636508444,5.183140138184898,1.5145288021195515,1.4957443182325514,0.018784483887000186,0.01202206968768012
F11,beta,251.63200544617843,5.527967724391795,1.7117132191219304,1.6929287352349303,0.018784483887000186,0.01202206968768012
F11,beta,355.2406014958565,5.87279531059869,1.8662590875765799,1.8474746036895797,0.018784483887000186,0.01202206968768012
F11,beta,501.50967372920354,6.217622896805587,1.9844319935084929,1.9656475096214927,0.018784483887000186,0.01202206968768012
F25,lambda,0.0048507607604104785,-5.328619728517053,2.064288247866781,2.0642196132259305,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,0.006848044497301803,-4.983792142310156,1.6151911600054893,1.615122525364639,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,0.009667702810611736,-4.638964556103259,1.2327349799290852,1.232666345288235,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,0.013648345549030222,-4.294136969896363,0.8615293460245209,0.8614607113836706,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,0.01926800397931826,-3.9493093836894664,0.5614492076712833,0.561380573030433,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,0.02720153706640317,-3.6044817974825696,0.29428928513043906,0.29422065048958884,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,0.0384016745880434,-3.2596542112756732,0.12551599381660014,0.1254473591757499,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,0.054213429467828776,-2.914826625068777,0.01476091776909628,0.01469228312824604,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,0.07653561898517709,-2.56999903886188,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,0.10804889177727199,-2.2251714526549833,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,0.15253764415961255,-1.880343866448087,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,0.2153444843629477,-1.5355162802411906,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,0.30401182082646927,-1.1906886940342938,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,0.42918762222139195,-0.845861107827397,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,0.6059041209887529,-0.5010335216205011,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,0.8553830185759148,-0.15620593541360428,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,1.2075839776003532,0.18862165079329252,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,1.704802446727168,0.5334492370001893,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,2.4067488773263506,0.8782768232070861,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,3.397719289781527,1.223104409413982,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,4.796718295337168,1.5679319956208788,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,6.771750236701205,1.9127595818277756,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,9.55999465568771,2.2575871680346715,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,13.49628893892861,2.6024147542415683,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,19.053338593100243,2.947242340448465,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,26.898483960001965,3.292069926655362,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,37.973840427550755,3.6368975128622587,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,53.609436091690526,3.9817250990691555,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,75.68293345394488,4.3265526852760505,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,lambda,106.84511596797202,4.671380271482947,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,tau,4.111974348581374e-06,-12.401607268016331,6.863464172876692e-05,8.785263234121002e-13,6.86346408502406e-05,4.392617014415398e-05
F25,tau,5.805065370502005e-06,-12.056779681809434,6.863464178979543e-05,9.39554830421338e-13,6.86346408502406e-05,4.392617014415398e-05
F25,tau,8.195280684916633e-06,-11.711952095602538,6.863464122348179e-05,3.732411921848408e-13,6.86346408502406e-05,4.392617014415398e-05
F25,tau,1.1569658775222301e-05,-11.36712450939564,6.863464082087207e-05,-2.936852963510844e-14,6.86346408502406e-05,4.392617014415398e-05
F25,tau,1.633342521403098e-05,-11.022296923188744,6.863464196628239e-05,1.1160417886070875e-12,6.86346408502406e-05,4.392617014415398e-05
F25,tau,2.3058655782803456e-05,-10.677469336981849,6.86346409961849e-05,1.4594430536047504e-13,6.86346408502406e-05,4.392617014415398e-05
F25,tau,3.255297646038542e-05,-10.332641750774952,6.863464087588079e-05,2.5640188756892446e-14,6.86346408502406e-05,4.392617014415398e-05
F25,tau,4.595655039096864e-05,-9.987814164568055,6.863464194286969e-05,1.0926290932135665e-12,6.86346408502406e-05,4.392617014415398e-05
F25,tau,6.487899889608539e-05,-9.642986578361159,6.863464192396152e-05,1.073720919033544e-12,6.86346408502406e-05,4.392617014415398e-05
F25,tau,9.159269923326223e-05,-9.298158992154262,6.863464129160454e-05,4.413639457167759e-13,6.86346408502406e-05,4.392617014415398e-05
F25,tau,0.00012930567202911966,-8.953331405947365,6.863464191504729e-05,1.064806690086531e-12,6.86346408502406e-05,4.392617014415398e-05
F25,tau,0.00018254682915633865,-8.60850381974047,6.863464173964166e-05,8.8940106093751e-13,6.86346408502406e-05,4.392617014415398e-05
F25,tau,0.0002577098460733349,-8.263676233533573,6.863464118719512e-05,3.369545175649011e-13,6.86346408502406e-05,4.392617014415398e-05
F25,tau,0.00036382097169303734,-7.9188486473266755,6.863464199527666e-05,1.1450360652047811e-12,6.86346408502406e-05,4.392617014415398e-05
F25,tau,0.0005136229812732851,-7.57402106111978,6.863464105139465e-05,2.011540483877819e-13,6.86346408502406e-05,4.392617014415398e-05
F25,tau,0.0007251054431096344,-7.229193474912883,6.863464087974532e-05,2.950471898049978e-14,6.86346408502406e-05,4.392617014415398e-05
F25,tau,0.0010236650671739836,-6.884365888705986,6.86346423642671e-05,1.514026507247121e-12,6.86346408502406e-05,4.392617014415398e-05
F25,tau,0.0014451555697312258,-6.539538302499089,6.863464151342575e-05,6.631851507841666e-13,6.86346408502406e-05,4.392617014415398e-05
F25,tau,0.0020401933090193293,-6.194710716292192,6.863464315021208e-05,2.2999714790030226e-12,6.86346408502406e-05,4.392617014415398e-05
F25,tau,0.0028802357513256307,-5.8498831300852965,6.8634645275472e-05,4.425231407982795e-12,6.86346408502406e-05,4.392617014415398e-05
F25,tau,0.0040661627241596505,-5.5050555438784,6.863465285750241e-05,1.200726181622893e-11,6.86346408502406e-05,4.392617014415398e-05
F25,tau,0.0057403909703349085,-5.160227957671503,6.863467257494496e-05,3.172470436579953e-11,6.86346408502406e-05,4.392617014415398e-05
F25,tau,0.008103976827221712,-4.815400371464607,6.86347330919555e-05,9.224171490377405e-11,6.86346408502406e-05,4.392617014415398e-05
F25,tau,0.011440760874222291,-4.47057278525771,6.86348940566218e-05,2.5320638119585067e-10,6.86346408502406e-05,4.392617014415398e-05
F25,tau,0.016151454054195387,-4.125745199050813,6.863530591426363e-05,6.650640230318385e-10,6.86346408502406e-05,4.392617014415398e-05
F25,tau,0.022801758635875496,-3.7809176128439166,6.863624762276725e-05,1.6067725266483623e-09,6.86346408502406e-05,4.392617014415398e-05
F25,tau,0.03219030281386164,-3.43609002663702,6.863817111279975e-05,3.5302625591560185e-09,6.86346408502406e-05,4.392617014415398e-05
F25,tau,0.04544454714198066,-3.091262440430123,6.864172837158922e-05,7.087521348622932e-09,6.86346408502406e-05,4.392617014415398e-05
F25,tau,0.06415618010435084,-2.746434854223228,6.864778830997129e-05,1.3147459730693213e-08,6.86346408502406e-05,4.392617014415398e-05
F25,tau,0.09057226233815027,-2.401607268016331,6.865740363749855e-05,2.2762787257952686e-08,6.86346408502406e-05,4.392617014415398e-05
F25,n,0.031026111337502636,-3.472926127823822,6.864667334541975e-05,1.203249517915412e-08,6.86346408502406e-05,4.392617014415398e-05
F25,n,0.03786339107199379,-3.2737705684852747,6.864666304600748e-05,1.2022195766884353e-08,6.86346408502406e-05,4.392617014415398e-05
F25,n,0.046207414389628616,-3.0746150091467275,6.86466617763447e-05,1.2020926104096903e-08,6.86346408502406e-05,4.392617014415398e-05
F25,n,0.05639022507295007,-2.8754594498081802,6.864666377876007e-05,1.2022928519474512e-08,6.86346408502406e-05,4.392617014415398e-05
F25,n,0.0688170399876712,-2.676303890469633,6.864666130326254e-05,1.2020453021938603e-08,6.86346408502406e-05,4.392617014415398e-05
F25,n,0.08398237436609303,-2.477148331131086,6.864665995618159e-05,1.2019105940990296e-08,6.86346408502406e-05,4.392617014415398e-05
F25,n,0.1024897206481152,-2.277992771792539,6.86466575407454e-05,1.2016690504798849e-08,6.86346408502406e-05,4.392617014415398e-05
F25,n,0.12507556398369266,-2.078837212453992,6.864665747016153e-05,1.201661992093349e-08,6.86346408502406e-05,4.392617014415398e-05
F25,n,0.15263869007458833,-1.8796816531154446,6.864665747173682e-05,1.2016621496225037e-08,6.86346408502406e-05,4.392617014415398e-05
F25,n,0.18627595163771477,-1.6805260937768973,6.864665747026602e-05,1.2016620025423475e-08,6.86346408502406e-05,4.392617014415398e-05
F25,n,0.22732591678807249,-1.48137053443835,6.864665744451e-05,1.2016594269401268e-08,6.86346408502406e-05,4.392617014415398e-05
F25,n,0.2774221362940268,-1.2822149750998029,6.864665725140073e-05,1.2016401160133e-08,6.86346408502406e-05,4.392617014415398e-05
F25,n,0.33855814943305096,-1.083059415761256,6.864665675345013e-05,1.2015903209534602e-08,6.86346408502406e-05,4.392617014415398e-05
F25,n,0.413166815304349,-0.8839038564227089,6.864665636872374e-05,1.2015518483144859e-08,6.86346408502406e-05,4.392617014415398e-05
F25,n,0.5042171265249513,-0.6847482970841616,6.864665690457038e-05,1.2016054329780476e-08,6.86346408502406e-05,4.392617014415398e-05
F25,n,0.6153323579334488,-0.4855927377456144,6.864665666524081e-05,1.2015815000214654e-08,6.86346408502406e-05,4.392617014415398e-05
F25,n,0.7509342519352149,-0.2864371784070672,6.864665659724904e-05,1.2015747008446297e-08,6.86346408502406e-05,4.392617014415398e-05
F25,n,0.9164189782304437,-0.08728161906851994,6.864665746085898e-05,1.2016610618383983e-08,6.86346408502406e-05,4.392617014415398e-05
F25,n,1.1183718701026628,0.11187394027002728,6.864665634974522e-05,1.201549950461951e-08,6.86346408502406e-05,4.392617014415398e-05
F25,n,1.364829482527817,0.3110294996085745,6.864315764758821e-05,8.516797347609458e-09,6.86346408502406e-05,4.392617014415398e-05
F25,n,1.665599400498292,0.5101850589471217,6.863894573289589e-05,4.304882655290767e-09,6.86346408502406e-05,4.392617014415398e-05
F25,n,2.032650524080196,0.709340618285669,6.863603365471661e-05,1.3928044760141414e-09,6.86346408502406e-05,4.392617014415398e-05
F25,n,2.4805893612878562,0.9084961776242162,6.863490997740702e-05,2.691271664209552e-10,6.86346408502406e-05,4.392617014415398e-05
F25,n,3.027241282472285,1.1076517369627634,6.863467059256095e-05,2.974232035516441e-11,6.86346408502406e-05,4.392617014415398e-05
F25,n,3.6943598667804634,1.3068072963013098,6.86346439915729e-05,3.1413323006192206e-12,6.86346408502406e-05,4.392617014415398e-05
F25,n,4.508492568564569,1.505962855639857,6.863464101354135e-05,1.6330075583870923e-13,6.86346408502406e-05,4.392617014415398e-05
F25,n,5.502037152248505,1.7051184149784042,6.863464365579696e-05,2.80555636502592e-12,6.86346408502406e-05,4.392617014415398e-05
F25,n,6.714530935638446,1.9042739743169514,6.863464164840362e-05,7.981630222204938e-13,6.86346408502406e-05,4.392617014415398e-05
F25,n,8.194224146091225,2.1034295336554987,6.863464130426241e-05,4.54021816345164e-13,6.86346408502406e-05,4.392617014415398e-05
F25,n,10.000000000000002,2.302585092994046,6.863464079441996e-05,-5.5820636741393814e-14,6.86346408502406e-05,4.392617014415398e-05
F25,beta,0.01273673843801084,-4.3632646711894525,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,beta,0.017981045836326023,-4.018437084982556,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,beta,0.025384678419960664,-3.6736094987756593,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,beta,0.03583673076362504,-3.328781912568763,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,beta,0.05059237901610336,-2.983954326361866,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,beta,0.07142361370493892,-2.6391267401549694,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,beta,0.10083203624499656,-2.294299153948073,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,beta,0.14234927366338573,-1.9494715677411767,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,beta,0.20096108803415136,-1.60464398153428,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,beta,0.2837061114858194,-1.259816395327383,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,beta,0.40052110824920406,-0.9149888091204867,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,beta,0.5654342703900082,-0.5701612229135904,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,beta,0.798249848875765,-0.2253336367066936,0.006728829999999995,0.006660195359149754,6.86346408502406e-05,4.392617014415398e-05
F25,beta,1.1269264255784692,0.1194939495002032,0.0009793433567574007,0.00091070871590716,6.86346408502406e-05,4.392617014415398e-05
F25,beta,1.5909344304363455,0.4643215357070991,0.00021161769780759528,0.0001429830569573547,6.86346408502406e-05,4.392617014415398e-05
F25,beta,2.2459961045359123,0.8091491219139959,6.891630919902945e-05,2.816683487888487e-07,6.86346408502406e-05,4.392617014415398e-05
F25,beta,3.1707771263753073,1.1539767081208927,7.020837865065745e-05,1.573737800416851e-06,6.86346408502406e-05,4.392617014415398e-05
F25,beta,4.476333491781484,1.4988042943277895,0.0004307360904159974,0.00036210144956575684,6.86346408502406e-05,4.392617014415398e-05
F25,beta,6.3194481135136344,1.8436318805346863,0.014203906122230063,0.014135271481379823,6.86346408502406e-05,4.392617014415398e-05
F25,beta,8.921458718996728,2.188459466741582,0.12354406958034717,0.12347543493949692,6.86346408502406e-05,4.392617014415398e-05
F25,beta,12.594838068938454,2.533287052948479,0.46485853728167764,0.4647899026408274,6.86346408502406e-05,4.392617014415398e-05
F25,beta,17.780718487774408,2.878114639155376,1.1145137468902828,1.1144451122494325,6.86346408502406e-05,4.392617014415398e-05
F25,beta,25.10186698796749,3.2229422253622717,2.029059995082999,2.0289913604421486,6.86346408502406e-05,4.392617014415398e-05
F25,beta,35.43747271601295,3.5677698115691685,3.083718640947992,3.083650006307142,6.86346408502406e-05,4.392617014415398e-05
F25,beta,50.02872786713965,3.9125973977760653,4.1447644528377054,4.144695818196856,6.86346408502406e-05,4.392617014415398e-05
F25,beta,70.62788117148531,4.257424983982962,5.1152508266412555,5.115182192000406,6.86346408502406e-05,4.392617014415398e-05
F25,beta,99.70866363063995,4.602252570189859,5.945149420842995,5.945080786202145,6.86346408502406e-05,4.392617014415398e-05
F25,beta,140.76335631348266,4.947080156396756,6.6216210503515995,6.62155241571075,6.86346408502406e-05,4.392617014415398e-05
F25,beta,198.72217477546863,5.291907742603651,7.1544215190409215,7.154352884400072,6.86346408502406e-05,4.392617014415398e-05
F25,beta,280.5453335422457,5.6367353288105475,7.563824408622373,7.563755773981523,6.86346408502406e-05,4.392617014415398e-05
F37,lambda,0.0004674640966513621,-7.668188010791408,4.212120732615896,4.204383018707734,0.007737713908161791,0.004952136901223546
F37,lambda,0.0006599407995723596,-7.323360424584512,3.7437612910330955,3.736023577124934,0.007737713908161791,0.004952136901223546
F37,lambda,0.0009316691101199588,-6.978532838377616,3.1462717756791028,3.138534061770941,0.007737713908161791,0.004952136901223546
F37,lambda,0.00131528059988742,-6.633705252170719,2.429754383591804,2.4220166696836425,0.007737713908161791,0.004952136901223546
F37,lambda,0.0018568427756689998,-6.288877665963822,1.671300807248064,1.6635630933399022,0.007737713908161791,0.004952136901223546
F37,lambda,0.0026213912786741257,-5.944050079756925,1.0850341035429532,1.0772963896347914,0.007737713908161791,0.004952136901223546
F37,lambda,0.003700739947372752,-5.5992224935500285,0.7426240432850381,0.7348863293768763,0.007737713908161791,0.004952136901223546
F37,lambda,0.005224506646336103,-5.254394907343133,0.5453537915797932,0.5376160776716314,0.007737713908161791,0.004952136901223546
F37,lambda,0.007375678941447339,-4.909567321136236,0.4108100560676919,0.4030723421595301,0.007737713908161791,0.004952136901223546
F37,lambda,0.010412588887308697,-4.564739734929339,0.3188142560010119,0.3110765420928501,0.007737713908161791,0.004952136901223546
F37,lambda,0.014699935856322495,-4.219912148722443,0.2451466083653278,0.237408894457166,0.007737713908161791,0.004952136901223546
F37,lambda,0.02075258290888381,-3.8750845625155463,0.09368050367483503,0.08594278976667324,0.007737713908161791,0.004952136901223546
F37,lambda,0.029297386165454853,-3.5302569763086495,0.04569938406335499,0.0379616701551932,0.007737713908161791,0.004952136901223546
F37,lambda,0.041360482205824445,-3.1854293901017527,0.019271379075758294,0.011533665167596503,0.007737713908161791,0.004952136901223546
F37,lambda,0.058390515748992934,-2.840601803894857,0.008799105430840108,0.0010613915226783174,0.007737713908161791,0.004952136901223546
F37,lambda,0.08243260589822791,-2.49577421768796,0.007746533837455211,8.819929293420181e-06,0.007737713908161791,0.004952136901223546
F37,lambda,0.11637394237761559,-2.1509466314810632,0.007760068761172628,2.2354853010836916e-05,0.007737713908161791,0.004952136901223546
F37,lambda,0.16429050515798058,-1.8061190452741664,0.007769525187955831,3.181127979404001e-05,0.007737713908161791,0.004952136901223546
F37,lambda,0.23193654467321892,-1.4612914590672696,0.007776156184400065,3.8442276238274085e-05,0.007737713908161791,0.004952136901223546
F37,lambda,0.3274356037996448,-1.1164638728603737,0.0077808188034488805,4.310489528708966e-05,0.007737713908161791,0.004952136901223546
F37,lambda,0.46225606571269134,-0.7716362866534769,0.007784104033821998,4.6390125660207386e-05,0.007737713908161791,0.004952136901223546
F37,lambda,0.6525883801534469,-0.42680870044658015,0.007786422237573684,4.8708329411893334e-05,0.007737713908161791,0.004952136901223546
F37,lambda,0.9212893577820432,-0.08198111423968424,0.007788059842889312,5.034593472752133e-05,0.007737713908161791,0.004952136901223546
F37,lambda,1.3006270209145818,0.26284647196721256,0.007789217572536291,5.1503664374500345e-05,0.007737713908161791,0.004952136901223546
F37,lambda,1.836155636927853,0.6076740581741094,0.007790036565211882,5.232265705009103e-05,0.007737713908161791,0.004952136901223546
F37,lambda,2.5921862830830342,0.9525016443810062,0.007790616079646581,5.2902171484790414e-05,0.007737713908161791,0.004952136901223546
F37,lambda,3.6595098972363744,1.297329230587903,0.00779102628738178,5.3312379219989416e-05,0.007737713908161791,0.004952136901223546
F37,lambda,5.1663002676038765,1.6421568167947997,0.007791316710817164,5.3602802655373406e-05,0.007737713908161791,0.004952136901223546
F37,lambda,7.293506290336955,1.9869844030016948,0.0077915223577034644,5.380844954167366e-05,0.007737713908161791,0.004952136901223546
F37,lambda,10.29658193519145,2.3318119892085916,0.007791667989798167,5.395408163637663e-05,0.007737713908161791,0.004952136901223546
F37,tau,9.999999999999982e-09,-18.420680743952367,0.007737713906548415,-1.6133760993852775e-12,0.007737713908161791,0.004952136901223546
F37,tau,1.2446735416671063e-08,-18.201807463948626,0.007737713906686137,-1.4756538005422648e-12,0.007737713908161791,0.004952136901223546
F37,tau,1.5492122253261405e-08,-17.982934183944884,0.007737713906857541,-1.3042501106896864e-12,0.007737713908161791,0.004952136901223546
F37,tau,1.9282634672906628e-08,-17.764060903941147,0.007737713907070787,-1.0910040232348095e-12,0.007737713908161791,0.004952136901223546
F37,tau,2.4000585190999677e-08,-17.545187623937405,0.007737713907336423,-8.25367552081957e-13,0.007737713908161791,0.004952136901223546
F37,tau,2.987289337176472e-08,-17.326314343933664,0.007737713907666786,-4.950050785934579e-13,0.007737713908161791,0.004952136901223546
F37,tau,3.718199999287829e-08,-17.107441063929922,0.007737713908078063,-8.372816329149657e-14,0.007737713908161791,0.004952136901223546
F37,tau,4.627945161740222e-08,-16.88856778392618,0.007737713908590056,4.282650623022022e-13,0.007737713908161791,0.004952136901223546
F37,tau,5.76028089510434e-08,-16.669694503922443,0.007737713909227252,1.065461087412789e-12,0.007737713908161791,0.004952136901223546
F37,tau,7.1696692227069e-08,-16.4508212239187,0.007737713910020457,1.858665998888398e-12,0.007737713908161791,0.004952136901223546
F37,tau,8.923897584008262e-08,-16.23194794391496,0.007737713911007612,2.845820801233856e-12,0.007737713908161791,0.004952136901223546
F37,tau,1.1107339211362116e-07,-16.01307466391122,0.007737713912236328,4.07453758233256e-12,0.007737713908161791,0.004952136901223546
F37,tau,1.3825011234704006e-07,-15.79420138390748,0.007737713913765975,5.604183783702865e-12,0.007737713908161791,0.004952136901223546
F37,tau,1.72076256970866e-07,-15.575328103903738,0.007737713915669539,7.507747895596495e-12,0.007737713908161791,0.004952136901223546
F37,tau,2.1417876420074685e-07,-15.356454823899998,0.007737713918039058,9.877267406754875e-12,0.007737713908161791,0.004952136901223546
F37,tau,2.6658264098762807e-07,-15.137581543896257,0.007737713920988585,1.2826794314191314e-11,0.007737713908161791,0.004952136901223546
F37,tau,3.318083599050423e-07,-14.918708263892515,0.007737713924659948,1.6498157007216463e-11,0.007737713908161791,0.004952136901223546
F37,tau,4.1299308647776286e-07,-14.699834983888776,0.007737713929229806,2.106801538781511e-11,0.007737713908161791,0.004952136901223546
F37,tau,5.140415676303075e-07,-14.480961703885034,0.0077377139349188405,2.6757049700898428e-11,0.007737713908161791,0.004952136901223546
F37,tau,6.398139385465261e-07,-14.262088423881295,0.007737713942000668,3.38388770129705e-11,0.007737713908161791,0.004952136901223546
F37,tau,7.963594808986864e-07,-14.043215143877553,0.007737713950816098,4.2654307169653904e-11,0.007737713908161791,0.004952136901223546
F37,tau,9.912075755303479e-07,-13.824341863873812,0.007737713961785558,5.362376688522463e-11,0.007737713908161791,0.004952136901223546
F37,tau,1.2337298435626237e-06,-13.605468583870072,0.007737713975443764,6.728197339544995e-11,0.007737713908161791,0.004952136901223546
F37,tau,1.535590893847496e-06,-13.386595303866333,0.0077377139925751785,8.441338773812479e-11,0.007737713908161791,0.004952136901223546
F37,tau,1.9113093563969233e-06,-13.167722023862591,0.007737714014672216,1.0651042547937806e-10,0.007737713908161791,0.004952136901223546
F37,tau,2.3789561858480403e-06,-12.94884874385885,0.007737714042196312,1.340345213290961e-10,0.007737713908161791,0.004952136901223546
F37,tau,2.9610238213103563e-06,-12.729975463855109,0.0077377140764176445,1.6825585369417695e-10,0.007737713908161791,0.004952136901223546
F37,tau,3.6855080066310295e-06,-12.511102183851369,0.007737714119055838,2.108940470174625e-10,0.007737713908161791,0.004952136901223546
F37,tau,4.587254303455921e-06,-12.29222890384763,0.007737714171807745,2.6364595402672553e-10,0.007737713908161791,0.004952136901223546
F37,tau,5.709634060410165e-06,-12.073355623843888,0.007737714237289309,3.291275186417808e-10,0.007737713908161791,0.004952136901223546
F37,n,0.010000000000000004,-4.605170185988091,0.0077377139081506174,-1.1173353908766614e-14,0.007737713908161791,0.004952136901223546
F37,n,0.011883770955539793,-4.432581594914884,0.007737713908565067,4.032763706307563e-13,0.007737713908161791,0.004952136901223546
F37,n,0.0141224012123731,-4.259993003841679,0.007737713906784941,-1.3768500228827918e-12,0.007737713908161791,0.004952136901223546
F37,n,0.016782738135007934,-4.087404412768472,0.007737713906938637,-1.2231535229112467e-12,0.007737713908161791,0.004952136901223546
F37,n,0.019944221600323716,-3.914815821695266,0.007737713907122411,-1.0393795199514777e-12,0.007737713908161791,0.004952136901223546
F37,n,0.023701256138477615,-3.74222723062206,0.007737713907342427,-8.193636741316013e-13,0.007737713908161791,0.004952136901223546
F37,n,0.02816602993082494,-3.5696386395488533,0.007737713907605604,-5.561870408676839e-13,0.007737713908161791,0.004952136901223546
F37,n,0.033471864842480166,-3.397050048475647,0.007737713907920838,-2.409530908131785e-13,0.007737713908161791,0.004952136901223546
F37,n,0.039777197524281896,-3.224461457402441,0.0077377139082982285,1.3643773610905185e-13,0.007737713908161791,0.004952136901223546
F37,n,0.047270310463183016,-3.051872866329235,0.007737713908750233,5.884424891799966e-13,0.007737713908161791,0.004952136901223546
F37,n,0.056174954254172266,-2.879284275256029,0.007737713909291092,1.1293015134139495e-12,0.007737713908161791,0.004952136901223546
F37,n,0.06675702897945086,-2.7066956841828222,0.007737713909937266,1.7754755998744542e-12,0.007737713908161791,0.004952136901223546
F37,n,0.07933252420641257,-2.534107093109616,0.007737713910706946,2.5451550589306038e-12,0.007737713908161791,0.004952136901223546
F37,n,0.09427695469938224,-2.36151850203641,0.007737713911620621,3.458830444280636e-12,0.007737713908161791,0.004952136901223546
