lambda,tau,beta,log_lambda,log_tau,log_beta,BatchID,accept_frac
91532.26581945505,6.799321504850802,5.7152026315350675,11.424446821010207,1.916822828505424,1.7431297527048477,F25,0.5329861111111112
70283.64236057975,672.9158235472903,4.5698125627691315,11.160294367374991,6.511620245369253,1.5194721893536374,F25,0.5329861111111112
24356.212496498138,757.8263397061423,4.486793970328772,10.100542229296176,6.630454256104154,1.5011384089190731,F25,0.5329861111111112
7544.161326635064,908.8860611678986,2.979314400810425,8.928529208845388,6.81221974107127,1.091693207205738,F25,0.5329861111111112
72529.11060594142,197.33726988870248,3.5473944926855716,11.191743285852127,5.284914294777239,1.2662133882949296,F25,0.5329861111111112
30341.161022021915,742.8337088159466,3.9090641721803316,10.320260519211292,6.610472209191938,1.3632980031970023,F25,0.5329861111111112
31697.442407198145,644.9115212713317,4.578157078736167,10.36399127544953,6.4691131310627235,1.5212965325922827,F25,0.5329861111111112
48253.907908426954,587.6212189203017,4.6727942622214895,10.784232096408148,6.3760825548123,1.541757235833067,F25,0.5329861111111112
59123.02042051773,763.2990578934671,4.624131383296198,10.987375643973982,6.637649904549067,1.5312885443090283,F25,0.5329861111111112
38035.87569048432,265.3632426165651,4.53022327597661,10.546285090447146,5.5810996142527305,1.5107712265753719,F25,0.5329861111111112
13838.810044734146,417.88388732227736,4.546929535466126,9.535232246048494,6.03520361241067,1.5144521777942983,F25,0.5329861111111112
71540.87108943306,425.4715661549865,4.9366980072366085,11.17802418899598,6.053198121232946,1.596696688120131,F25,0.5329861111111112
39943.8688220641,660.5731811449383,3.812548533268172,10.59523046812899,6.493107914410718,1.3382978718900571,F25,0.5329861111111112
80129.98197193771,78.62948940430702,5.181668770645217,11.291405369786913,4.364746812332424,1.645127160885346,F25,0.5329861111111112
20818.322083104817,836.6974289671708,3.8898679042858433,9.943588747331697,6.729462510471651,1.3583751992866415,F25,0.5329861111111112
86295.59036629739,491.70169008363337,4.179097105123805,11.365533779199387,6.197872211637192,1.430095219645638,F25,0.5329861111111112
73926.12440204613,241.7056007673181,3.8708195363245665,11.21082155464283,5.487720459833672,1.353466251114468,F25,0.5329861111111112
49211.32174479777,445.0080198813832,4.365695039521624,10.80387899277178,6.098092304209198,1.47377740674675,F25,0.5329861111111112
63792.01459348818,404.9937070315484,4.049716552289492,11.063383298387855,6.0038715287921125,1.3986468915802228,F25,0.5329861111111112
88313.4345753676,867.4054812859514,3.778385526121678,11.388647521965284,6.765506550594986,1.329296808902638,F25,0.5329861111111112
29600.24433171314,881.6213130115359,4.582484203904478,10.295537894727852,6.781762613482492,1.5222412536782048,F25,0.5329861111111112
92650.65125050604,344.1290759298822,4.659571960857822,11.436591260836195,5.841016807722108,1.5389235900255562,F25,0.5329861111111112
14593.176685433302,513.4822438329252,4.433203709424979,9.588309348141445,6.241215450061749,1.4891225076565773,F25,0.5329861111111112
1712.344247869437,106.70694306695425,4.047201673039557,7.445618615850931,4.670086227108722,1.3980256973774856,F25,0.5329861111111112
83177.76965342936,681.0645928915936,4.2455041765824,11.328735399441735,6.523657151712607,1.4458605822237032,F25,0.5329861111111112
77711.47596721706,431.1848917452837,4.551165481354816,11.26075822129556,6.066536981284487,1.5153833499104246,F25,0.5329861111111112
63274.06193107146,446.8468207605731,4.921779403965773,11.055230760033915,6.102215853022127,1.5936701325910192,F25,0.5329861111111112
34043.653353421236,254.16507379944235,4.380049116570201,10.435398902234509,5.537983952775232,1.4770599381542933,F25,0.5329861111111112
3522.8967733368536,880.6130437735226,2.245600495404318,8.167038877127645,6.78061830558252,0.8089729666766255,F25,0.5329861111111112
61687.863361951815,510.12663611924273,5.222407697477576,11.029842486524476,6.234659001011672,1.652958540281401,F25,0.5329861111111112
41644.429333848,580.2036287375599,4.9128646982645305,10.636922889162285,6.363379125955164,1.5918572132722884,F25,0.5329861111111112
17923.03238238217,405.05775845820995,4.036476089214707,9.793841889980072,6.004029670415266,1.3953720561923082,F25,0.5329861111111112
96611.32597118124,314.82679821539466,4.88069907213146,11.478451259406306,5.752022640669117,1.5852884620913532,F25,0.5329861111111112
23205.774869333636,916.8514762200697,3.61475555593652,10.052156443461381,6.820945492093752,1.2850242339431124,F25,0.5329861111111112
74482.32905496088,556.6790729674193,4.388677396433686,11.218317182339588,6.321988903262164,1.4790279052554205,F25,0.5329861111111112
7411.091370053011,620.2617594641601,1.0743763335575454,8.91073299085296,6.430141581625012,0.07174033839450455,F25,0.5329861111111112
37239.79263113367,899.0293747113762,4.458544107589486,10.525133162931184,6.801315708811419,1.4948222794651331,F25,0.5329861111111112
17985.366620450117,136.3755744839128,4.179234185004104,9.797313740712067,4.915412656675345,1.4301280204226239,F25,0.5329861111111112
30723.518714287842,165.6935285915313,5.238274380953576,10.332783722182958,5.110139868700216,1.6559921274844147,F25,0.5329861111111112
29754.655070359433,392.6726220896985,4.234356651107677,10.300740871686418,5.972976242040546,1.443231404192896,F25,0.5329861111111112
64176.66208081627,583.6456200502506,4.572070708971801,11.069394904598607,6.369293983659053,1.519966211467347,F25,0.5329861111111112
27385.102845151563,597.4055880170622,3.8856254035345743,10.2177544527394,6.392596259633579,1.3572839498946554,F25,0.5329861111111112
14416.493536323334,615.042676811494,4.369641706864256,9.57612821457865,6.421691658588343,1.4746810164702804,F25,0.5329861111111112
58857.53697492136,255.8991398411098,5.145845142360255,10.982875175429779,5.544783381851418,1.6381896205890816,F25,0.5329861111111112
50935.874788175955,26.232091335112777,0.20947987896826933,10.838322763475212,3.2669835213566873,-1.5631275873432657,F25,0.5329861111111112
30935.09502878289,535.6145190627378,3.5570823216572554,10.33964657984603,6.283414721483092,1.2689406362625402,F25,0.5329861111111112
75094.69913688471,153.11852920134388,4.722592996567509,11.226505251198267,5.031212322129147,1.5523580124320382,F25,0.5329861111111112
40619.303160151016,492.93586419867813,4.619354492602883,10.611998679894931,6.200379072676585,1.5302549751160428,F25,0.5329861111111112
90666.50410551118,10.742987673997511,5.548972339899025,11.414943263654497,2.3742532323317516,1.713612746631219,F25,0.5329861111111112
72844.90090216772,706.7333413136977,4.455520586676615,11.196087814694113,6.560653425462791,1.4941439085686858,F25,0.5329861111111112
24356.212496498138,757.8263397061423,4.486793970328772,10.100542229296176,6.630454256104154,1.5011384089190731,F25,0.5329861111111112
7544.161326635064,908.8860611678986,2.979314400810425,8.928529208845388,6.81221974107127,1.091693207205738,F25,0.5329861111111112
74869.32604125446,200.55271124966757,2.5301381929714006,11.223499553464627,5.301077111195573,0.9282739229755429,F25,0.5329861111111112
29704.933765789017,550.285268997836,3.650600343022164,10.299068431054618,6.310436814668412,1.2948916316097714,F25,0.5329861111111112
31950.94519859044,643.6847834616588,4.589084357284596,10.371957043048544,6.467209139601995,1.523680517742018,F25,0.5329861111111112
61938.63095329082,556.0246380699987,4.729942499532962,11.033899350494593,6.320812606344324,1.5539130458830077,F25,0.5329861111111112
57845.24519994394,747.3633352884635,4.611209695982085,10.965526537367376,6.6165514595040404,1.528490229523424,F25,0.5329861111111112
61031.2665441832,195.47185568691174,4.447818346188429,11.0191415781363,5.275416408381329,1.492413716678274,F25,0.5329861111111112
12895.22818933411,383.58400169759625,4.6136479954433645,9.464612614113438,5.949558636450307,1.5290188663001905,F25,0.5329861111111112
82326.36126470426,293.22012804192445,5.164296053045626,11.318446642360872,5.680923617185299,1.64176880152033,F25,0.5329861111111112
42622.83949121863,796.4579485346298,3.5364755043404412,10.660145526878194,6.680174332645183,1.2631306109438174,F25,0.5329861111111112
97349.27050680386,32.6171962214039,5.33583178507635,11.486060517262294,3.484839640752057,1.6744447835804976,F25,0.5329861111111112
20818.322083104817,836.6974289671708,3.8898679042858433,9.943588747331697,6.729462510471651,1.3583751992866415,F25,0.5329861111111112
88521.56509035757,923.0322865930307,3.8814874453514143,11.391001474649869,6.827664213948519,1.3562184423746402,F25,0.5329861111111112
62647.81220563222,270.8212703456025,3.912984949927437,11.04528403881474,5.601459084281445,1.3643004970484887,F25,0.5329861111111112
76468.1174056675,590.0702981786445,3.9287760512616035,11.244629167004579,6.380241679257362,1.3683279400364763,F25,0.5329861111111112
63792.01459348818,404.9937070315484,4.049716552289492,11.063383298387855,6.0038715287921125,1.3986468915802228,F25,0.5329861111111112
88313.4345753676,867.4054812859514,3.778385526121678,11.388647521965284,6.765506550594986,1.329296808902638,F25,0.5329861111111112
28787.55019620532,736.9188634757819,4.488767347350019,10.267698287808022,6.6024777958654335,1.5015781311789294,F25,0.5329861111111112
91791.02229252308,536.4594393655485,4.542090413602575,11.42726977544846,6.2849909569118205,1.5133873496064612,F25,0.5329861111111112
25889.025839046335,559.5229845729965,4.422444223261374,10.161574445117871,6.327084607467619,1.4866925349341418,F25,0.5329861111111112
